oid,timestamp,x,y,body_roll,body_pitch,body_yaw,head_roll,head_pitch,head_yaw,other_oid,other_class,other_x,other_y
48633,719.4,496234.263164223,5406064.7161933,0.0,0.0,282.646,0.0,0.0,263.2,"[48635, 48566, 47646, 48633]","[3, 3, 0, 4]","[496271.613264361, 496274.051021874, 496226.83868703, 496234.263164223]","[5406057.4735653, 5406052.27646754, 5406066.10568746, 5406064.7161933]"
48633,719.5,496234.381418039,5406064.8552872,0.0,0.0,277.815,0.0,0.0,263.6,"[48633, 48635, 48566, 47646]","[4, 3, 3, 0]","[496234.381418039, 496270.863875853, 496274.907424712, 496226.886251157]","[5406064.8552872, 5406057.68416415, 5406052.06180543, 5406066.09084685]"
48633,719.6,496234.390227681,5406064.94643617,0.0,0.0,280.123,0.0,0.0,256.4,"[47646, 48635, 48636, 48633, 48566]","[0, 3, 3, 4, 3]","[496226.938838609, 496270.114487344, 496297.317274261, 496234.390227681, 496275.767611791]","[5406066.07339242, 5406057.89476299, 5406040.73291829, 5406064.94643617, 5406051.8497302]"
48633,719.7,496234.451946166,5406065.03124972,0.0,0.0,286.123,0.0,0.0,252.4,"[47646, 48633, 48636, 48635, 48566]","[0, 4, 3, 3, 3]","[496226.989459259, 496234.451946166, 496297.278205574, 496269.365098835, 496276.629588216]","[5406066.05785554, 5406065.03124972, 5406040.64091391, 5406058.10536184, 5406051.64058442]"
48633,719.8,496234.573020352,5406065.13838387,0.0,-4.0,277.6,3.51464,-2.6,254.119,"[48633, 47646, 48566, 48635, 48636]","[4, 0, 3, 3, 3]","[496234.573020352, 496227.039799174, 496277.476214273, 496268.650083552, 496297.240012869]","[5406065.13838387, 5406066.04573398, 5406051.41844665, 5406058.31898723, 5406040.44955657]"
48633,719.9,496234.69839819,5406065.30403008,0.0,-2.8,278.4,0.0,-4.4,259.2,"[48633, 48636, 48635, 48566, 47646]","[4, 3, 3, 3, 0]","[496234.69839819, 496297.192030808, 496267.996812795, 496278.329428426, 496227.09044474]","[5406065.30403008, 5406040.51276858, 5406058.50826108, 5406051.1840572, 5406066.02482513]"
48633,720.0,496234.771649303,5406065.44831512,0.0,-2.6,268.8,0.0,-2.0,252.4,"[47646, 48566, 48635, 48636, 48633]","[0, 3, 3, 3, 4]","[496227.141574765, 496279.190140945, 496267.329632833, 496297.172433909, 496234.771649303]","[5406066.01261826, 5406050.9529015, 5406058.65206665, 5406040.58435078, 5406065.44831512]"
48633,720.1,496234.775891617,5406065.54951229,0.0,-1.8,276.8,0.91046,1.20837,231.891,"[48636, 48633, 48635, 48566, 47646]","[3, 4, 3, 3, 0]","[496297.16797389, 496234.775891617, 496266.644271287, 496280.03327831, 496227.190322808]","[5406040.63605795, 5406065.54951229, 5406058.88628199, 5406050.70702145, 5406065.99997629]"
48633,720.2,496234.772289924,5406065.65671856,0.0,0.0,268.0,0.0,0.0,235.327,"[48566, 47646, 48635, 48636, 48633]","[3, 0, 3, 3, 4]","[496280.868302918, 496227.246316979, 496265.902840098, 496297.171088846, 496234.772289924]","[5406050.44479153, 5406065.97988496, 5406059.18787268, 5406040.66461427, 5406065.65671856]"
48633,720.3,496234.80480578,5406065.80401832,0.0,-1.0,269.6,0.0,0.0,262.0,"[48636, 48633, 47646, 48566, 48635]","[3, 4, 0, 3, 3]","[496297.172511175, 496234.80480578, 496227.30335312, 496281.708773457, 496265.216204347]","[5406040.60811409, 5406065.80401832, 5406065.96750881, 5406050.18178284, 5406059.37438327]"
48633,720.4,496234.851545266,5406066.01092887,None,None,None,None,None,None,"[47646, 48566, 48635, 48636, 48633]","[0, 3, 3, 3, 4]","[496227.371159609, 496282.554872456, 496264.577199108, 496297.153293577, 496234.851545266]","[5406065.94684467, 5406049.90496089, 5406059.5192798, 5406040.44869888, 5406066.01092887]"
48633,720.5,496234.889909919,5406066.15712027,None,None,None,None,None,None,"[47646, 48566, 48635, 48633]","[0, 3, 3, 4]","[496227.440081788, 496283.415535008, 496263.895240379, 496234.889909919]","[5406065.92711119, 5406049.65745991, 5406059.73302426, 5406066.15712027]"
48633,720.6,496234.88661764,5406066.28077928,None,None,None,None,None,None,"[48635, 48566, 47646, 48633]","[3, 3, 0, 4]","[496263.245569559, 496284.275622792, 496227.526813325, 496234.88661764]","[5406059.85848141, 5406049.40345444, 5406065.89451995, 5406066.28077928]"
48633,720.7,496234.90330004,5406066.40201921,None,None,None,None,None,None,"[48633, 47646, 48566, 48635]","[4, 0, 3, 3]","[496234.90330004, 496227.623242923, 496285.123847023, 496262.60319085]","[5406066.40201921, 5406065.86127636, 5406049.15242994, 5406060.01440975]"
48633,720.8,496234.95169799,5406066.53365838,None,None,None,None,None,None,"[48566, 48633, 47646, 48635]","[3, 4, 0, 3]","[496285.979022026, 496234.95169799, 496227.745234751, 496261.955884864]","[5406048.90796064, 5406066.53365838, 5406065.82368845, 5406060.23334974]"
48633,720.9,496235.042920979,5406066.69208035,None,None,None,None,None,None,"[48635, 48566, 47646, 48633]","[3, 3, 0, 4]","[496261.249877858, 496286.836731719, 496227.883250256, 496235.042920979]","[5406060.38636209, 5406048.67516612, 5406065.78248959, 5406066.69208035]"
48633,721.0,496235.120434828,5406066.8484118,None,None,None,None,None,None,"[48635, 47646, 48566, 48633]","[3, 0, 3, 4]","[496260.556087417, 496228.036844543, 496287.681920094, 496235.120434828]","[5406060.54668838, 5406065.73420532, 5406048.41939267, 5406066.8484118]"
48633,721.1,496235.148259684,5406066.98770163,None,None,None,None,None,None,"[48635, 48566, 48633, 47646]","[3, 3, 4, 0]","[496259.865281142, 496288.530945761, 496235.148259684, 496228.200892262]","[5406060.73820206, 5406048.16147464, 5406066.98770163, 5406065.68335203]"
48633,721.2,496235.088120572,5406067.10789811,None,None,None,None,None,None,"[48566, 48633, 48635, 47646]","[3, 4, 3, 0]","[496289.383492718, 496235.088120572, 496259.187155846, 496228.384918871]","[5406047.91431939, 5406067.10789811, 5406060.95946231, 5406065.62122294]"
48633,721.3,496235.045751761,5406067.2483795,None,None,None,None,None,None,"[48566, 47646, 48635, 48633]","[3, 0, 3, 4]","[496290.245548859, 496228.586142763, 496258.554526746, 496235.045751761]","[5406047.68846528, 5406065.55858177, 5406061.14051393, 5406067.2483795]"
48633,721.4,496235.013355611,5406067.4012499,None,None,None,None,None,None,"[47646, 48566, 48635, 48633]","[0, 3, 3, 4]","[496228.809214273, 496291.105264315, 496257.898890456, 496235.013355611]","[5406065.48754933, 5406047.44689438, 5406061.28993705, 5406067.4012499]"
48633,721.5,496234.989644363,5406067.54562279,None,None,None,None,None,None,"[48633, 48566, 47646, 48635]","[4, 3, 0, 3]","[496234.989644363, 496291.955901593, 496229.040549383, 496257.246874962]","[5406067.54562279, 5406047.20911033, 5406065.41398446, 5406061.50001389]"
48633,721.6,496234.968836988,5406067.67656467,None,None,None,None,None,None,"[48633, 47646, 48566, 48635]","[4, 0, 3, 3]","[496234.968836988, 496229.282670267, 496292.813346079, 496256.624028594]","[5406067.67656467, 5406065.33248384, 5406046.98137494, 5406061.71016804]"
48633,721.7,496234.95941059,5406067.77302785,None,None,None,None,None,None,"[47646, 48566, 48635, 48633]","[0, 3, 3, 4]","[496229.542104803, 496293.676641822, 496255.964044681, 496234.95941059]","[5406065.24776657, 5406046.76579032, 5406061.88065803, 5406067.77302785]"
48633,721.8,496234.96655163,5406067.85262166,None,None,None,None,None,None,"[48566, 47646, 48633, 48635]","[3, 0, 4, 3]","[496294.519663061, 496229.834505195, 496234.96655163, 496255.389951925]","[5406046.51844597, 5406065.15357596, 5406067.85262166, 5406062.0780885]"
48633,721.9,496234.977935197,5406067.93918711,None,None,None,None,None,None,"[48633, 48635, 48566, 47646]","[4, 3, 3, 0]","[496234.977935197, 496254.879665418, 496295.398567392, 496230.139592535]","[5406067.93918711, 5406062.20119738, 5406046.29244182, 5406065.05724648]"
48633,722.0,496234.989946575,5406068.04317822,None,None,None,None,None,None,"[48633, 47646, 48566, 48635]","[4, 0, 3, 3]","[496234.989946575, 496230.467097435, 496296.262205125, 496254.240047091]","[5406068.04317822, 5406064.94442442, 5406046.04528193, 5406062.38847519]"
48633,722.1,496234.999550818,5406068.17436721,None,None,None,None,None,None,"[48566, 48635, 47646, 48633]","[3, 3, 0, 4]","[496297.114601103, 496253.545076594, 496230.78710192, 496234.999550818]","[5406045.78561366, 5406062.6090024, 5406064.83895661, 5406068.17436721]"
48633,722.2,496235.008246596,5406068.32168627,None,None,None,None,None,None,"[48633, 48637, 48635, 48566, 47646]","[4, 3, 3, 3, 0]","[496235.008246596, 496297.265809842, 496252.843550024, 496297.966997081, 496231.147601802]","[5406068.32168627, 5406040.59664622, 5406062.77170427, 5406045.52594539, 5406064.72440452]"
48633,722.3,496235.019967373,5406068.4713364,None,None,None,None,None,None,"[47646, 48637, 48566, 48635, 48633]","[0, 3, 3, 3, 4]","[496231.530290172, 496297.225159136, 496298.824030247, 496252.206381035, 496235.019967373]","[5406064.59753281, 5406040.50920887, 5406045.2803533, 5406062.9414141, 5406068.4713364]"
48633,722.4,496235.03005337,5406068.61674673,None,None,None,None,None,None,"[48635, 48566, 47646, 48637, 48633]","[3, 3, 0, 3, 4]","[496251.673620961, 496299.695935343, 496231.918699878, 496297.195519193, 496235.03005337]","[5406063.0850175, 5406045.0767131, 5406064.47758454, 5406040.43437861, 5406068.61674673]"
48633,722.5,496235.03670432,5406068.76594492,None,None,None,None,None,None,"[48637, 48635, 48566, 47646, 48633]","[3, 3, 3, 0, 4]","[496297.194060101, 496251.119204547, 496300.568315877, 496232.304759257, 496235.03670432]","[5406040.37860534, 5406063.26781748, 5406044.87282431, 5406064.35446336, 5406068.76594492]"
48633,722.6,496235.038347483,5406068.92386861,None,None,None,None,None,None,"[47646, 48637, 48633, 48635, 48566]","[0, 3, 4, 3, 3]","[496232.725406146, 496297.183797458, 496235.038347483, 496250.562516677, 496301.4345618]","[5406064.21245395, 5406040.45492422, 5406068.92386861, 5406063.42647837, 5406044.65829883]"
48633,722.7,496235.03755741,5406069.08505784,None,None,None,None,None,None,"[47646, 48633, 48637, 48635, 48566]","[0, 4, 3, 3, 3]","[496233.165615391, 496235.03755741, 496297.171782249, 496250.090241357, 496302.316910713]","[5406064.07113348, 5406069.08505784, 5406040.57489868, 5406063.54214642, 5406044.4453074]"
48633,722.8,496235.03301911,5406069.23641631,None,None,None,None,None,None,"[48566, 48633, 48637, 48635, 47646]","[3, 4, 3, 3, 0]","[496303.195647953, 496235.03301911, 496297.155903431, 496249.590468439, 496233.631502683]","[5406044.21483537, 5406069.23641631, 5406040.8343958, 5406063.63245788, 5406063.91629088]"
48633,722.9,496235.017667563,5406069.38009715,None,None,None,None,None,None,"[48637, 48633, 47646, 48566, 48635]","[3, 4, 0, 3, 3]","[496297.154941138, 496235.017667563, 496234.078991837, 496304.0636883, 496249.015756068]","[5406041.04572628, 5406069.38009715, 5406063.78073498, 5406043.9636156, 5406063.74074043]"
48633,723.0,496234.994632035,5406069.52797959,None,None,None,None,None,None,"[48637, 48633, 47646, 48566, 48635]","[3, 4, 0, 3, 3]","[496297.165782899, 496234.994632035, 496234.54196521, 496304.942080476, 496248.423267752]","[5406041.16224039, 5406069.52797959, 5406063.63428046, 5406043.73751139, 5406063.90551246]"
48633,723.1,496234.970189863,5406069.68837508,None,None,None,None,None,None,"[47646, 48637, 48635, 48566, 48633]","[0, 3, 3, 3, 4]","[496235.032728643, 496297.119869477, 496247.813626805, 496305.80876373, 496234.970189863]","[5406063.47371779, 5406041.35255064, 5406064.09414798, 5406043.52071839, 5406069.68837508]"
48633,723.2,496234.947986744,5406069.85607893,None,None,None,None,None,None,"[48635, 47646, 48566, 48637, 48633]","[3, 0, 3, 3, 4]","[496247.216408358, 496235.560986847, 496306.668379844, 496297.071548882, 496234.947986744]","[5406064.23004886, 5406063.31246212, 5406043.27704682, 5406041.54013465, 5406069.85607893]"
48633,723.3,496234.927357227,5406070.02210703,None,None,None,None,None,None,"[48635, 47646, 48633, 48566, 48637]","[3, 0, 4, 3, 3]","[496246.622162843, 496236.092542287, 496234.927357227, 496307.573811887, 496297.024639343]","[5406064.37173537, 5406063.14701804, 5406070.02210703, 5406043.07476281, 5406041.74681255]"
48633,723.4,496234.90473567,5406070.17313855,None,None,None,None,None,None,"[48635, 48633, 48637, 47646, 48566]","[3, 4, 3, 0, 3]","[496246.020345119, 496234.90473567, 496296.975898586, 496236.632923977, 496308.479296938]","[5406064.50378302, 5406070.17313855, 5406041.92544814, 5406062.98265727, 5406042.88488298]"
48633,723.5,496234.873478916,5406070.31489093,None,None,None,None,None,None,"[48566, 47646, 48637, 48635, 48633]","[3, 0, 3, 3, 4]","[496309.363854861, 496237.177351686, 496296.945161911, 496245.384955994, 496234.873478916]","[5406042.65588461, 5406062.81080337, 5406042.04244617, 5406064.62554481, 5406070.31489093]"
48633,723.6,496234.82641306,5406070.45969261,None,None,None,None,None,None,"[48635, 48633, 47646, 48566, 48637]","[3, 4, 0, 3, 3]","[496244.716191488, 496234.82641306, 496237.772940699, 496310.263536433, 496296.843707201]","[5406064.7821585, 5406070.45969261, 5406062.62878994, 5406042.42758874, 5406042.34053517]"
48633,723.7,496234.766489185,5406070.60308204,None,None,None,None,None,None,"[47646, 48635, 48637, 48633]","[0, 3, 3, 4]","[496238.372175581, 496244.131580396, 496296.725939869, 496234.766489185]","[5406062.45416389, 5406064.98043794, 5406042.66158713, 5406070.60308204]"
48633,723.8,496234.698213312,5406070.73395232,None,None,None,None,None,None,"[47646, 48633, 48637]","[0, 4, 3]","[496238.988093917, 496234.698213312, 496296.585605547]","[5406062.27576273, 5406070.73395232, 5406043.00240636]"
48633,723.9,496234.627072653,5406070.85744199,None,None,None,None,None,None,"[48637, 47646, 48633]","[3, 0, 4]","[496296.431619197, 496239.596245158, 496234.627072653]","[5406043.37136252, 5406062.10083672, 5406070.85744199]"
48633,724.0,496234.558580633,5406070.97732209,None,None,None,None,None,None,"[48633, 48637, 47646]","[4, 3, 0]","[496234.558580633, 496296.235455741, 496240.241649968]","[5406070.97732209, 5406043.77924529, 5406061.91052391]"
48633,724.1,496234.48664449,5406071.10007817,None,None,None,None,None,None,"[48633, 48637, 47646]","[4, 3, 0]","[496234.48664449, 496296.041534949, 496240.906301849]","[5406071.10007817, 5406044.19242484, 5406061.7175467]"
48633,724.2,496234.407995568,5406071.23087882,None,None,None,None,None,None,"[47646, 48637, 48633]","[0, 3, 4]","[496241.595711428, 496295.822879314, 496234.407995568]","[5406061.5274624, 5406044.61956081, 5406071.23087882]"
48633,724.3,496234.327696669,5406071.3625617,None,None,None,None,None,None,"[48637, 47646, 48633]","[3, 0, 4]","[496295.607256181, 496242.287411662, 496234.327696669]","[5406045.00497722, 5406061.33906361, 5406071.3625617]"
48633,724.4,496234.249983941,5406071.48531447,None,None,None,None,None,None,"[48637, 48633, 47646]","[3, 4, 0]","[496295.44529555, 496234.249983941, 496242.942371585]","[5406045.25484911, 5406071.48531447, 5406061.15365843]"
48633,724.5,496234.168116487,5406071.59382888,None,None,None,None,None,None,"[48633, 47646, 48637]","[4, 0, 3]","[496234.168116487, 496243.642667603, 496295.082024618]","[5406071.59382888, 5406060.9604037, 5406045.69932634]"
48633,724.6,496234.074535319,5406071.69427139,None,None,None,None,None,None,"[48637, 47646, 48633]","[3, 0, 4]","[496294.757891092, 496244.379298151, 496234.074535319]","[5406046.09907116, 5406060.75706105, 5406071.69427139]"
48633,724.7,496233.969654232,5406071.78974618,None,None,None,None,None,None,"[47646, 48637, 48633]","[0, 3, 4]","[496245.095036838, 496294.53540455, 496233.969654232]","[5406060.56674645, 5406046.3822035, 5406071.78974618]"
48633,724.8,496233.857083326,5406071.88278847,None,None,None,None,None,None,"[47646, 48633, 48637]","[0, 4, 3]","[496245.812562293, 496233.857083326, 496294.116447101]","[5406060.36467393, 5406071.88278847, 5406046.82687949]"
48633,724.9,496233.741681008,5406071.97061976,None,None,None,None,None,None,"[48637, 47646, 48633]","[3, 0, 4]","[496293.713137104, 496246.558501846, 496233.741681008]","[5406047.25659532, 5406060.16037796, 5406071.97061976]"
48633,725.0,496233.629594116,5406072.04616677,None,None,None,None,None,None,"[48633, 48637, 47646]","[4, 3, 0]","[496233.629594116, 496293.321821115, 496247.259839242]","[5406072.04616677, 5406047.70350235, 5406059.97664297]"
48633,725.1,496233.520139876,5406072.11273791,None,None,None,None,None,None,"[48633, 47646, 48637, 48638]","[4, 0, 3, 3]","[496233.520139876, 496248.012541943, 496292.996147512, 496266.290289297]","[5406072.11273791, 5406059.77161748, 5406048.12719208, 5406047.07913398]"
48633,725.2,496233.401976508,5406072.18798743,None,None,None,None,None,None,"[48633, 47646, 48637, 48638]","[4, 0, 3, 3]","[496233.401976508, 496248.761744103, 496292.556389815, 496266.272829445]","[5406072.18798743, 5406059.56766509, 5406048.46814976, 5406047.07743932]"
48633,725.3,496233.277217373,5406072.27252311,None,None,None,None,None,None,"[48637, 48638, 48633, 47646]","[3, 3, 4, 0]","[496292.286016921, 496266.257179414, 496233.277217373, 496249.545750316]","[5406048.69143242, 5406047.04072667, 5406072.27252311, 5406059.34999477]"
48633,725.4,496233.151972941,5406072.35491374,None,None,None,None,None,None,"[48638, 47646, 48633, 48637]","[3, 0, 4, 3]","[496266.243240426, 496250.287519203, 496233.151972941, 496291.773211742]","[5406047.03748849, 5406059.15124436, 5406072.35491374, 5406049.12648045]"
48633,725.5,496233.030649658,5406072.42556605,None,None,None,None,None,None,"[48633, 47646, 48637, 48638]","[4, 0, 3, 3]","[496233.030649658, 496251.030907551, 496291.323792487, 496266.233226394]","[5406072.42556605, 5406058.94797132, 5406049.88928291, 5406047.03273534]"
48633,725.6,496232.912416469,5406072.48335786,None,None,None,None,None,None,"[48638, 47646, 48633, 48637]","[3, 0, 4, 3]","[496266.262877373, 496251.805521272, 496232.912416469, 496290.775447237]","[5406047.00846782, 5406058.7353861, 5406072.48335786, 5406049.9345132]"
39406,674.9,496226.887954671,5406074.32785564,None,None,None,None,None,None,"[39405, 39403, 38509, 39402, 39406, 39407]","[3, 3, 0, 3, 4, 3]","[496244.570566226, 496271.866953825, 496279.182612964, 496233.417808506, 496226.887954671, 496266.410849079]","[5406061.54108993, 5406053.52412768, 5406055.02226327, 5406068.54378315, 5406074.32785564, 5406047.19064813]"
39406,675.0,496227.045719483,5406074.25576971,None,None,None,None,None,None,"[39405, 39402, 39403, 38509, 39406, 39407]","[3, 3, 3, 0, 4, 3]","[496245.406054588, 496232.941427437, 496272.646170556, 496278.638747797, 496227.045719483, 496266.304361828]","[5406061.06422506, 5406068.66076836, 5406053.36672522, 5406055.17623028, 5406074.25576971, 5406047.11419182]"
39406,675.1,496227.187994921,5406074.18090392,None,None,None,None,None,None,"[39405, 39403, 39402, 38509, 39406]","[3, 3, 3, 0, 4]","[496246.287179595, 496273.39312086, 496232.469847402, 496278.043322396, 496227.187994921]","[5406060.65758027, 5406053.19453601, 5406068.78782491, 5406055.33734774, 5406074.18090392]"
39406,675.2,496227.330270358,5406074.10603814,None,None,None,None,None,None,"[38509, 39405, 39403, 39402, 39406]","[0, 3, 3, 3, 4]","[496277.439359801, 496247.214094286, 496274.03788684, 496231.996882906, 496227.330270358]","[5406055.50328067, 5406060.6010308, 5406053.04119552, 5406068.91363085, 5406074.10603814]"
